x1,x2
4.102201178323726,-3.3200673064944177
1.7475736877208239,-5.891605872290274
4.096276976372021,-2.7081033543196718
4.725380860063907,-3.971755735080723
3.6020007168450974,-4.276835099119343
3.062059380594791,-4.022584123280993
3.7929801912330685,-4.870880235782091
1.3649764297253477,-7.345583586803862
3.6485927896313552,-4.69811952160673
2.420213861236247,-6.069695661748105
5.751526415396864,-2.546526944457328
5.636593751501421,-1.888369243387955
5.950110717746854,-2.031891127605559
6.072472429178237,-2.1301016891992033
2.326907714179759,-5.444998531765392
4.829049370602799,-3.1906854485954765
6.764798157131654,-1.633575812553393
4.262941711841687,-3.3365072334242294
4.4230085525615905,-4.465947576471965
4.258144990084757,-4.108125256788448
4.82322602722439,-3.341086009027151
2.2298383012296634,-5.262851117715662
3.629873273112278,-5.265827362939546
5.989875825391303,-3.805715178679007
4.465309955351692,-2.929617821904453
4.239000642875022,-4.196688829464813
3.563556690776964,-3.952059354501088
3.246680848457251,-5.015851625646409
3.9746136551967504,-3.776637125239537
3.5017334388236003,-4.375037445198163
4.902110596970546,-2.9673747591544037
5.504503867056263,-2.5871418356008
4.387281199230698,-3.5411624928092986
4.465063502960547,-3.7282269945298223
3.619646492507213,-4.821933754164657
3.011983195270848,-6.197044446248758
2.8270531809239454,-5.314818593148012
3.041417304462066,-5.203571912918792
4.037594252244087,-3.822279865443343
3.1549443827466876,-5.497721418927089
3.621608832289835,-4.7514733697527785
5.669525321467226,-2.8230544748173063
3.982542732655472,-3.863692491040889
4.1167562374102165,-3.7366139488608376
2.571836095775996,-5.663864638948311
4.76027184881417,-3.8973595439785282
4.619885478938279,-3.4669576009837844
3.0257091483056895,-4.8429909636322535
4.05454594668105,-4.638321351244477
4.266749900263965,-2.5956365112723736
4.1737339067826165,-2.7787880220039223
4.2298645908469625,-3.7686883912821383
2.582354750471297,-4.61322985112189
4.227899258637658,-4.017647208335686
3.946179241371102,-3.8400776503060676
3.153097479915531,-4.844227322363896
6.272875245153697,-3.390944583171552
3.6615404871333648,-4.398431622511064
4.411354713389911,-3.434623261755145
3.7006685798132057,-3.5860605617550596
4.154505939325777,-4.317889824321617
3.1293087015689007,-5.008017047957244
3.6514539634810457,-4.650487078702694
4.589863581494388,-3.356903755703185
4.835567691282027,-4.325848212767725
4.360028992578484,-3.795797553343122
3.2893867863775013,-5.160904619862274
4.764881656018363,-3.846226174216762
3.911735964397279,-3.894112157952678
2.3880782202669417,-5.828777412542548
4.987891370965935,-3.38203671016697
1.9979038515266492,-6.4549617809224085
3.549092311130826,-5.985492776761811
6.421250948023799,-1.8923699450787672
6.672667779720532,-0.9660866450324188
